source ,hyperlink ,locality ,postcode ,house_is ,property_subtype ,price ,sale ,rooms_number ,area ,kitchen_has ,furnished ,open_fire ,terrace ,terrace_area ,garden ,garden_area ,land_surface ,land_plot_surface ,facades_number ,swimming_pool_has ,building_state
2,, Eixample,,False,Loft / Attic," 1,490,000 ", Apartment,5,"1,270.14",False,False,False,,None,False,0,None,"1,490,000",None,False,None
2,, Oviedo,,False,Apartment," 1,490,000 ", Apartment,11,"5,812.51",False,False,False,,None,False,0,None,"1,490,000",None,True,None
2,, Monza Brianza,,False,Penthouse," 1,490,000 ", Apartment,6,"4,305.56",False,False,False,,None,False,0,None,"1,490,000",None,False,None
2,, Palma - Centre & East,,False,Apartment," 1,490,000 ", Apartment,6,"2,368.06",False,False,False,,None,False,0,None,"1,490,000",None,False,None
2,, Chamartin,,False,Apartment," 1,490,000 ", Apartment,8,"2,109.73",False,False,False,,None,True,1,None,"1,490,000",None,False,None
2,, Palma - Centre & East,,False,Penthouse," 1,490,000 ", Apartment,5,"1,743.75",False,False,False,,None,False,0,None,"1,490,000",None,False,None
2,, Venezia,,False,Penthouse," 1,490,000 ", Apartment,5,"3,013.89",False,False,False,,None,False,0,None,"1,490,000",None,False,None
2,, Chamberi,,False,Apartamento," 1,490,000 ", Apartamento,0,None,False,False,False,,None,False,0,None,None,None,False,None
2,, Cannes ,,False,Apartment," 1,490,000 ", Apartment,6,"1,345.49",False,False,False,,None,False,0,None,"1,490,000",None,True,None
2,, Palma - Centre & East,,False,Apartment," 1,490,000 ", Apartment,6,"2,583.34",False,False,False,,None,False,0,None,"1,490,000",None,False,None
2,, Deer Valley,,False,1985," 1,629,900 ", Apartment,6,"2,51",False,False,False,,None,False,0,None,"1,629,900",None,False,old
2,, Miami,,False,2005," 1,760,000 ", Apartment,7,"2,591",False,False,False,,None,False,0,None,"2,591.82",None,False,New
2,, Locarnese,,False,Apartment," 1,600,000 ", Apartment,5,"1,453.13",False,False,False,,None,False,0,None,"1,600,000",None,False,None
2,, St. Moritz,,False,Apartment," 1,600,000 ", Apartment,4,"1,603.82",False,False,False,,None,False,0,None,"1,600,000",None,False,None
2,, Bas-Valais,,False,Duplex apartment," 1,600,000 ", Apartment,8,"1,600,000",False,False,False,,None,False,0,None,None,None,False,None
2,, Vitacura,,False,4," 44,500 ", Apartamento,8,"4,488.55",False,False,False,,None,False,0,None,"44,5",None,False,None
2,, Marbella Puerto Banus ,,False,Loft / Attic," 1,485,000 ", Apartment,6,"1,614.59",False,False,False,,None,False,0,None,"1,485,000",None,False,None
2,, Luganese,,False,Apartment," 1,590,000 ", Apartment,4,"1,270.14",False,False,False,,None,False,0,None,"1,590,000",None,False,None
2,, Arlesheim,,False,Duplex apartment," 1,595,000 ", Apartment,5,"2,045.14",False,False,False,,None,False,0,None,"1,595,000",None,False,None
2,, Milano,,False,Apartment," 1,480,000 ", Apartment,6,"2,023.62",False,False,False,,None,False,0,None,"1,480,000",None,False,None
2,, Cannes ,,False,Apartment," 1,480,000 ", Apartment,4,688.89,False,False,False,,None,False,0,None,"1,480,000",None,False,None
2,, Misericórdia ,,False,Apartment," 1,480,000 ", Apartment,6,"1,668.41",False,False,False,,None,False,0,None,"1,480,000",None,False,None
2,, Misericórdia ,,False,Apartment," 1,480,000 ", Apartment,6,"1,689.93",False,False,False,,None,False,0,None,"1,480,000",None,False,None
2,, Athens Riviera,,False,Penthouse," 1,480,000 ", Apartment,9,"2,368.06",False,False,False,,None,False,0,None,"1,480,000",None,False,None
2,, Desenzano del Garda,,False,Apartment," 1,480,000 ", Apartment,6,"2,325",False,False,False,,None,False,0,None,"1,480,000",None,False,None
2,, Chamartin,,False,Apartment," 1,480,000 ", Apartment,8,"2,734.03",False,False,False,,None,False,0,None,"1,480,000",None,False,None
2,, Bilbao,,False,Apartment," 1,480,000 ", Apartment,10,"3,721.19",False,False,False,,None,False,0,None,"1,480,000",None,False,None
2,, Eixample,,False,Apartment," 1,480,000 ", Apartment,7,"2,045.14",False,False,False,,None,False,0,None,"1,480,000",None,False,None
2,, Milano,,False,Apartment," 1,480,000 ", Apartment,5,"2,088.2",False,False,False,,None,False,0,None,"1,480,000",None,False,None
2,, Retiro,,False,Apartment," 1,480,000 ", Apartment,7,"1,808.34",False,False,False,,None,False,0,None,"1,480,000",None,True,None
2,, Benalmádena,,False,Loft / Attic," 1,479,000 ", Apartment,5,"1,980.56",False,False,False,,None,False,0,None,"1,479,000",None,False,None
2,, Zimmerberg,,False,Apartment," 1,590,000 ", Apartment,3,"1,302.43",False,False,False,,None,False,0,None,"1,590,000",None,False,None
2,, Rheintal,,False,Loft / Dachgeschoss," 1,590,000 ", Wohnung,5,"2.637,16",False,False,False,,None,False,0,None,"1,590,000",None,False,None
2,, Tung Chung ,,False,2015," 13,300,000 ", Apartment,5,"1,034",False,False,False,,None,False,0,None,"13,300,000",None,False,New
2,, Sant Gervasi,,False,Loft / Attic," 1,475,000 ", Apartment,7,"2,195.84",False,False,False,,None,False,0,None,"1,475,000",None,False,None
2,, Eixample ,,False,Loft / Attic," 1,475,000 ", Apartment,5,"1,259.38",False,False,False,,None,False,0,None,"1,475,000",None,True,None
2,, Estepona,,False,Apartment," 1,475,000 ", Apartment,6,"1,364.86",False,False,False,,None,False,0,None,"1,475,000",None,False,None
2,, Chamartin,,False,Loft / Attic," 1,475,000 ", Apartment,6,"1,937.5",False,False,False,,None,False,0,None,"1,475,000",None,False,None
2,, Pedralbes,,False,Apartment," 1,475,000 ", Apartment,6,"1,668.41",False,False,False,,None,True,1,None,"1,475,000",None,True,None
2,, East,,False,Apartment," 1,475,000 ", Apartment,5,"1,55",False,False,False,,None,False,0,None,"1,475,000",None,False,None
2,, Palma - Southwest,,False,Apartment," 1,475,000 ", Apartment,5,"1,797.57",False,False,False,,None,False,0,None,"1,475,000",None,False,None
2,, Locarnese,,False,Apartment," 1,590,000 ", Apartment,4,"1,506.95",False,False,False,,None,True,1,None,"1,590,000",None,False,None
2,, Happy Valley/Mid Level East ,,False,1975," 13,280,000 ", Apartment,3,512,False,False,False,,None,False,0,None,"13,280,000",None,False,old
2,, Paris,,False,Appartement," 1,470,000 ", Appartement,3,"548,96",False,False,False,,None,False,0,None,"1,470,000",None,False,None
2,, Courmayeur,,False,Apartment," 1,470,000 ", Apartment,5,"1,506.95",False,False,False,,None,False,0,None,"1,470,000",None,False,None
2,, Aravaca,,False,Apartment," 1,470,000 ", Apartment,8,"2,497.23",False,False,False,,None,False,0,None,"1,470,000",None,False,None
2,, Downtown Dubai,,False,3," 6,280,000 ", Apartment,7,"1,977",False,False,False,,None,False,0,None,"6,280,000",None,False,old
2,, Berlin,,False,Etagenwohnung," 1,468,000 ", Wohnung,3,"1.197,49",False,False,False,,None,False,0,None,"1,468,000",None,False,None
2,, St. Moritz,,False,Apartment," 1,580,000 ", Apartment,5,"1,162.5",True,False,False,,None,False,0,None,"1,580,000",None,False,None
2,, Paris,,False,Apartment," 1,465,000 ", Apartment,3,"1,097.92",True,False,False,,None,False,0,None,"1,465,000",None,False,None
2,, Palma - Southwest,,False,Apartment," 1,463,000 ", Apartment,6,"1,313.2",False,False,False,,None,True,1,None,"1,463,000",None,False,None
2,, Dubai Marina,,False,4," 6,250,000 ", Apartment,9,"3,307",False,False,False,,None,False,0,None,"6,250,000",None,False,old
2,, Otras Provincias ,,False,Apartment," 1,462,000 ", Apartment,8,"2,282.38",True,False,False,,None,False,0,None,"1,462,000",None,False,None
2,, Brooklyn,,False,2001," 1,699,999 ", Apartment,9,"3,482",False,False,False,,None,False,0,None,"1,699,999",None,False,New
2,, Fort Lauderdale,,False,2020," 1,725,000 ", Apartment,5,"2,636",False,False,False,,None,False,0,None,"1,725,000",None,False,New
2,, Misericórdia ,,False,Apartment," 1,460,000 ", Apartment,6,"1,700.7",False,False,False,,None,False,0,None,"1,460,000",None,False,None
2,, Paris,,False,Apartment," 1,460,000 ", Apartment,0,"1,460,000",False,False,False,,None,False,0,None,None,None,False,None
2,, Roma,,False,Apartment," 1,460,000 ", Apartment,3,"1,431.6",False,False,False,,None,False,0,None,"1,460,000",None,False,None
2,, Sant Gervasi,,False,Loft / Attic," 1,460,000 ", Apartment,6,"1,786.81",False,False,False,,None,False,0,None,"1,460,000",None,False,None
2,, Berlin,,False,Maisonette," 1,460,000 ", Wohnung,6,"2.798,62",False,False,False,,None,False,0,None,"1,460,000",None,False,None
2,, Burlington,,False,3," 2,295,000 ", Apartment,6,"2,295,000",False,False,False,,None,False,0,None,None,None,False,old
2,, Norte,,False,4," 6,300,000,000 ", Apartamento,9,"4,251.74",False,False,False,,None,False,0,None,"6,300,000,000",None,False,None
2,, Jackson,,False,2004," 1,695,000 ", Apartment,7,"1,759",False,False,False,,None,False,0,None,"2,613.6",None,False,New
2,, Paris,,False,Apartment," 1,455,000 ", Apartment,4,925.7,False,False,False,,None,False,0,None,"1,455,000",None,False,None
2,, Limmattal,,False,Wohnung," 1,570,000 ", Wohnung,0,"1.560,77",False,False,False,,None,False,0,None,"1,570,000",None,False,None
2,, Lo Barnechea,,False,5," 46,000 ", Apartamento,8,"4,467.02",False,False,False,,None,False,0,None,46,None,False,None
2,, Málaga Este,,False,Apartment," 1,454,000 ", Apartment,6,"1,963.98",False,False,False,,None,False,0,None,"1,454,000",None,False,None
2,, Les Corts,,False,Loft / Attic," 1,454,000 ", Apartment,5,"1,399.31",False,False,False,,None,False,0,None,"1,454,000",None,False,None
2,, Estepona,,False,Apartment," 1,451,927 ", Apartment,6,"2,518.76",False,False,False,,None,False,0,None,"1,451,927",None,False,None
2,, Palma - Centre & East,,False,Penthouse," 1,450,000 ", Apartment,4,"1,614.59",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Baden-Baden ,,False,Wohnung," 1,450,000 ", Wohnung,6,"1.851,39",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Paris,,False,Appartement," 1,450,000 ", Appartement,3,"925,7",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Hauts de Seine,,False,Appartement," 1,450,000 ", Appartement,8,1,False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Bregenz,,False,Wohnung," 1,450,000 ", Wohnung,4,"1.420,84",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Bologna,,False,Apartment," 1,450,000 ", Apartment,8,"3,229.17",False,False,False,,None,True,1,None,"1,450,000",None,False,None
2,, Salamanca,,False,Apartment," 1,450,000 ", Apartment,6,"2,529.52",False,False,False,,None,False,0,None,"1,450,000",None,True,None
2,, Conde de Orgaz-Hortaleza,,False,Apartment," 1,450,000 ", Apartment,8,"3,046.19",False,False,False,,None,False,0,None,"1,450,000",None,True,None
2,, Como ,,False,Penthouse," 1,450,000 ", Apartment,6,"2,098.96",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Puerta de Hierro,,False,Apartment," 1,450,000 ", Apartment,7,"2,228.13",False,False,False,,None,True,1,None,"1,450,000",None,True,None
2,, Amsterdam ,,False,Penthouse," 1,450,000 ", Apartment,5,"1,711.46",True,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Las Palmas de Gran Canaria,,False,Apartment," 1,450,000 ", Apartment,10,"7,954.53",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Roma,,False,Attico," 1,450,000 ", Appartamento,8,"2.647,92",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Courmayeur,,False,Apartment," 1,450,000 ", Apartment,7,"1,937.5",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Courmayeur,,False,Apartment," 1,450,000 ", Apartment,7,"1,937.5",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Baden-Baden ,,False,Wohnung," 1,450,000 ", Wohnung,4,"1.517,71",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Desenzano del Garda,,False,Apartment," 1,450,000 ", Apartment,8,"2,690.98",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Amsterdam ,,False,Ground Floor Apartment," 1,450,000 ", Apartment,5,"1,808.34",False,False,False,,None,True,1,None,"1,450,000",None,False,None
2,, Centro,,False,Loft / Attic," 1,450,000 ", Apartment,5,"1,657.64",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, East,,False,Penthouse," 1,450,000 ", Apartment,5,"1,722.23",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Florence,,False,Apartment," 1,450,000 ", Apartment,7,"3,552.09",False,False,False,,None,True,1,None,"1,450,000",None,True,None
2,, Düsseldorf,,False,Penthouse," 1,450,000 ", Wohnung,4,"1.560,77",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Benfica ,,False,Penthouse," 1,450,000 ", Apartment,10,"2,045.14",False,False,False,,None,False,0,None,"1,450,000",None,True,None
2,, Cannes ,,False,Apartment," 1,450,000 ", Apartment,6,"1,313.2",True,False,False,,None,False,0,None,"1,450,000",None,True,None
2,, Palma - Centre & East,,False,Apartment," 1,450,000 ", Apartment,4,"2,066.67",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Marbella East,,False,Loft / Attic," 1,450,000 ", Apartment,6,"2,335.77",False,False,False,,None,False,0,None,"1,450,000",None,True,None
2,, Eixample,,False,Loft / Attic," 1,450,000 ", Apartment,6,"2,368.06",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Treviso,,False,Apartment," 1,450,000 ", Apartment,7,"3,229.17",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Retiro,,False,Apartment," 1,450,000 ", Apartment,6,"1,732.99",False,False,False,,None,False,0,None,"1,450,000",None,False,None
2,, Roma,,False,Penthouse," 1,450,000 ", Apartment,10,"3,875.01",False,False,False,,None,True,1,None,"1,450,000",None,True,None
2,, Ibiza,,False,Apartment," 1,450,000 ", Apartment,6,"1,991.32",False,False,False,,None,False,0,None,"1,450,000",None,True,None
2,, Walferdange,,False,Penthouse," 1,449,175 ", Apartment,5,"1,280.91",False,False,False,,None,False,0,None,"1,449,175",None,False,None
2,, Punta del Este,,False,Apartment," 1,690,000 ", Apartment,9,"4,262.51",False,False,False,,None,False,0,None,"1,690,000",None,True,None
2,, Antwerpen-Centrum,,False,Apartment," 1,445,000 ", Apartment,5,"3,229.17",False,False,False,,None,False,0,None,"1,445,000",None,False,None
2,, South and surroundings,,False,Apartment," 1,445,000 ", Apartment,6,"3,282.99",False,False,False,,None,False,0,None,"1,445,000",None,False,None
2,, Eixample,,False,Apartment," 1,445,000 ", Apartment,4,"1,227.09",True,False,False,,None,False,0,None,"1,445,000",None,False,None
2,, XI. kerület ,,False,Apartment," 520,000,000 ", Apartment,5,"2,734.03",False,False,False,,None,False,0,None,"520,000,000",None,False,None
2,, St. Petersburg,,False,Apartment," 130,000,000 ", Apartment,7,"3,498.27",False,False,False,,None,False,None,None,"130,000,000",None,False,None
2,, Avon,,False,2006," 1,699,000 ", Apartment,7,"1,806",False,False,False,,None,False,0,None,"2,613.6",None,False,New
2,, Mid Level West ,,False,1989," 13,000,000 ", Apartment,3,592,False,False,False,,None,False,0,None,"13,000,000",None,True,old
2,, Bel-Air ,,False,2008," 13,000,000 ", Apartment,2,459,False,False,False,,None,False,0,None,"13,000,000",None,True,New
2,, Mid Level West ,,False,1992," 13,000,000 ", Apartment,4,621,False,False,False,,None,False,0,None,"13,000,000",None,False,old
2,, Tseung Kwan O ,,False,2004," 13,000,000 ", Apartment,5,653,False,False,False,,None,False,0,None,"13,000,000",None,False,New
2,, Mid Level West ,,False,1992," 13,000,000 ", Apartment,2,305,False,False,False,,None,True,1,None,"13,000,000",None,False,old
2,, Ho Man Tin/King's Park ,,False,1998," 13,000,000 ", Apartment,4,756,False,False,False,,None,False,0,None,"13,000,000",None,False,old
2,, Wanchai/Causeway Bay ,,False,1990," 13,000,000 ", Apartment,3,397,False,False,False,,None,False,0,None,"13,000,000",None,False,old
2,, Mid Level West ,,False,2014," 13,000,000 ", Apartment,2,368,True,False,False,,None,False,0,None,"13,000,000",None,False,New
2,, Mid Level West ,,False,1986," 13,000,000 ", Apartment,3,510,False,False,False,,None,False,0,None,"13,000,000",None,False,old
2,, Mid Level West ,,False,1990," 13,000,000 ", Apartment,2,600,True,False,False,,None,False,0,None,"13,000,000",None,False,old
2,, Andorra la Vella,,False,Duplex apartment," 1,440,500 ", Apartment,8,"2,120.49",False,False,False,,None,True,1,None,"1,440,500",None,False,None
2,, San Francisco,,False,2018," 1,695,000 ", Apartment,4,"1,695,000",False,False,False,,None,False,0,None,None,None,False,New
2,, Grossbasel ,,False,Penthouse," 1,550,000 ", Apartment,5,"1,679.17",False,False,False,,None,False,None,None,"1,550,000",None,False,None
2,, Arlesheim,,False,Loft / Attic," 1,550,000 ", Apartment,4,"1,076.39",False,False,False,,None,False,0,None,"1,550,000",None,False,None
2,, Luganese,,False,Apartment," 1,550,000 ", Apartment,6,"1,614.59",False,False,False,,None,False,0,None,"1,550,000",None,False,None
2,, Misericórdia ,,False,Apartment," 1,440,000 ", Apartment,6,"1,657.64",False,False,False,,None,False,0,None,"1,440,000",None,False,None
2,, Venezia,,False,Apartment," 1,440,000 ", Apartment,5,"1,937.5",False,False,False,,None,False,0,None,"1,440,000",None,False,None
2,, Wanchai/Causeway Bay ,,False,2012," 12,980,000 ", Apartment,2,375,False,False,False,,None,False,0,None,"12,980,000",None,False,New
2,, Gstaad ,,False,Duplex apartment," 1,550,000 ", Apartment,8,"1,851.39",False,False,False,,None,False,0,None,"1,550,000",None,False,None
2,, Chicago-Near North Side,,False,1975," 1,695,000 ", Apartment,7,"2,754",False,False,False,,None,False,0,None,"1,695,000",None,False,old
2,, Mid Level West ,,False,1996," 12,950,000 ", Apartment,2,511,False,False,False,,None,False,0,None,"12,950,000",None,False,old
2,, Berlin,,False,Etagenwohnung," 1,432,000 ", Wohnung,4,"1.337,42",False,False,False,,None,False,0,None,"1,432,000",None,False,None
2,, Eixample,,False,Loft / Attic," 1,430,000 ", Apartment,5,"1,216.32",False,False,False,,None,False,0,None,"1,430,000",None,False,None
2,, Pedralbes,,False,Apartment," 1,430,000 ", Apartment,10,"2,260.42",False,False,False,,None,True,1,None,"1,430,000",None,True,None
2,, Amsterdam ,,False,Loft / Attic," 1,429,000 ", Apartment,0,"1,429,000",False,False,False,,None,False,0,None,None,None,False,None
2,, Chicago,,False,1975," 1,695,000 ", Apartment,7,"2,754",False,False,False,,None,False,0,None,"1,695,000",None,False,old
2,, Salamanca,,False,Apartment," 1,425,000 ", Apartment,5,"1,420.84",False,False,False,,None,False,0,None,"1,425,000",None,False,None
2,, Palma - Southwest,,False,Apartment," 1,425,000 ", Apartment,6,990.28,False,False,False,,None,True,1,None,"1,425,000",None,False,None
2,, San Sebastian,,False,Apartment," 1,425,000 ", Apartment,7,"1,899.83",False,False,False,,None,False,0,None,"1,425,000",None,False,None
2,, Tetuan,,False,Apartment," 1,425,000 ", Apartment,8,"2,152.78",False,False,False,,None,True,1,None,"1,425,000",None,False,None
2,, San Sebastian,,False,Apartment," 1,425,000 ", Apartment,4,"1,399.31",False,False,False,,None,False,0,None,"1,425,000",None,False,None
2,, East,,False,Apartment," 1,425,000 ", Apartment,5,"1,528.48",False,False,False,,None,False,0,None,"1,425,000",None,False,None
2,, Unterengadin ,,False,Wohnung," 1,530,000 ", Wohnung,3,"1.356,25",False,False,False,,None,False,0,None,"1,530,000",None,False,None
2,, Paris,,False,Appartement," 1,421,000 ", Appartement,6,1,False,False,False,,None,False,0,None,"1,421,000",None,False,None
2,, Alster,,False,Wohnung," 1,420,000 ", Wohnung,5,"1.248,61",False,False,False,,None,False,0,None,"1,420,000",None,False,None
2,, Sarria,,False,Apartment," 1,420,000 ", Apartment,7,"2,411.12",False,False,False,,None,False,0,None,"1,420,000",None,False,None
2,, Sud et péripherie,,False,Appartement," 1,420,000 ", Appartement,4,1,False,False,False,,None,False,0,None,"1,420,000",None,False,None
2,, Eixample,,False,Apartment," 1,420,000 ", Apartment,6,"2,206.6",False,False,False,,None,False,0,None,"1,420,000",None,False,None
2,, Kennedy Town/Sai Yin Pun ,,False,2006," 12,800,000 ", Apartment,2,565,False,False,False,,None,False,0,None,"12,800,000",None,False,New
2,, Sheung Wan/Central/Admiralty ,,False,2011," 12,800,000 ", Apartment,3,488,False,False,False,,None,False,0,None,"12,800,000",None,False,New
2,, Mid Level West ,,False,2014," 12,800,000 ", Apartment,2,405,False,False,False,,None,False,0,None,"12,800,000",None,False,New
2,, Kennedy Town/Sai Yin Pun ,,False,3," 12,500,000 ", Apartment,5,649,False,False,False,,None,False,0,None,"12,500,000",None,False,old
2,, W Bay Bch South,,False,1996," 1,650,000 ", Apartment,4,"1,425",False,False,False,,None,False,0,None,"1,650,000",None,True,old
2,, Luganese,,False,Apartment," 1,525,000 ", Apartment,6,"1,270.14",False,False,False,,None,True,1,None,"1,525,000",None,False,None
2,, Otras Provincias ,,False,Apartment," 1,415,000 ", Apartment,7,"2,015.65",True,False,False,,None,False,0,None,"1,415,000",None,False,None
2,, Eixample,,False,Apartment," 1,415,000 ", Apartment,5,"1,388.54",False,False,False,,None,False,0,None,"1,415,000",None,False,None
2,, Roma,,False,Apartment," 1,414,800 ", Apartment,3,"1,216.32",False,False,False,,None,False,0,None,"1,414,800",None,False,None
2,, Fort Lauderdale,,False,2020," 1,675,000 ", Apartment,5,"1,675,000",False,False,False,,None,False,0,None,None,None,False,New
2,, Vancouver ,,False,2019," 2,098,000 ", Apartment,6,"1,201",False,False,False,,None,False,0,None,"2,098,000",None,False,New
2,, Unterengadin ,,False,Wohnung," 1,520,000 ", Wohnung,5,"1.323,96",False,False,False,,None,False,0,None,"1,520,000",None,False,None
2,, Paris,,False,Special Property," 1,410,000 ", Apartment,3,785.77,False,False,False,,None,False,0,None,"1,410,000",None,False,None
2,, Wien Nord-West,,False,Wohnung," 1,410,000 ", Wohnung,5,"1.614,59",False,False,False,,None,False,0,None,"1,410,000",None,False,None
2,, Toronto,,False,2," 2,200,000 ", Apartment,5,"2,200,000",False,False,False,,None,False,0,None,None,None,False,old
2,, Le Sud-Ouest (Montréal),,False,2017," 2,195,000 ", Apartment,5,"2,009",False,False,False,,None,False,0,None,"2,195,000",None,False,New
2,, Chamartin,,False,Apartment," 1,407,500 ", Apartment,7,"1,679.17",False,False,False,,None,False,0,None,"1,407,500",None,True,None
2,, Getxo,,False,Duplex apartment," 1,407,000 ", Apartment,7,"2,163.55",False,False,False,,None,True,1,None,"1,407,000",None,False,None
2,, Saint Raphael ,,False,Duplex apartment," 1,405,000 ", Apartment,7,"1,722.23",False,False,False,,None,False,0,None,"1,405,000",None,False,None
2,, Jumeirah Beach Residence,,False,2," 6,000,000 ", Apartment,6,"1,934",False,False,False,,None,True,1,None,"6,000,000",None,False,old
2,, Downtown Dubai,,False,3," 6,000,000 ", Apartment,7,"3,322",False,False,False,,None,False,0,None,"6,000,000",None,False,old
2,, Los Angeles,,False,1921," 1,650,000 ", Apartment,7,"2,142",False,False,False,,None,False,0,None,"7,278.88",None,False,old
2,, Avenidas Novas ,,False,Apartment," 1,400,000 ", Apartment,7,"1,926.74",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, East,,False,Penthouse," 1,400,000 ", Apartment,6,430.56,False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Avenidas Novas ,,False,Apartment," 1,400,000 ", Apartment,8,"1,732.99",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Mallorca Southwest - Santa Ponsa,,False,Apartment," 1,400,000 ", Apartment,5,"1,431.6",False,False,False,,None,True,1,None,"1,400,000",None,False,None
2,, Padova,,False,Apartment," 1,400,000 ", Apartment,7,"2,572.57",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Nevogilde,,False,Apartment," 1,400,000 ", Apartment,8,"2,734.03",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, East,,False,Penthouse," 1,400,000 ", Apartment,6,"1,506.95",True,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Sant Gervasi,,False,Apartment," 1,400,000 ", Apartment,8,"2,152.78",True,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Parque das Nações ,,False,Apartment," 1,400,000 ", Apartment,8,"1,743.75",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Centro,,False,Apartment," 1,400,000 ", Apartment,6,"2,174.31",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Santa Eulalia,,False,Penthouse," 1,400,000 ", Apartment,8,"1,711.46",False,False,False,,None,True,1,None,"1,400,000",None,False,None
2,, Chamartin,,False,Apartment," 1,400,000 ", Apartment,10,"2,841.67",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Athens Riviera,,False,Duplex apartment," 1,400,000 ", Apartment,5,"3,229.17",False,False,False,,None,True,1,None,"1,400,000",None,True,None
2,, Escaldes/Engordany,,False,Apartment," 1,400,000 ", Apartment,5,"3,097.53",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Roma,,False,Apartment," 1,400,000 ", Apartment,4,"1,313.2",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Benahavis,,False,Apartment," 1,400,000 ", Apartment,6,"2,098.96",False,False,False,,None,False,0,None,"1,400,000",None,True,None
2,, Ciutat Vella,,False,Apartment," 1,400,000 ", Apartment,9,"3,735.08",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Conde de Orgaz-Hortaleza,,False,Loft / Attic," 1,400,000 ", Apartment,7,"2,906.26",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, City Centre,,False,Apartment," 1,400,000 ", Apartment,9,"5,317.37",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Alzey Worms Kibo und Kreis,,False,Penthouse," 1,400,000 ", Wohnung,6,"2.594,1",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Sant Martí,,False,Apartamento," 1,400,000 ", Apartamento,5,"1,108.68",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Eixample,,False,Apartment," 1,400,000 ", Apartment,4,"1,227.09",True,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Paris,,False,Apartment," 1,400,000 ", Apartment,3,"1,140.97",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Alicante,,False,Loft / Attic," 1,400,000 ", Apartment,9,"6,996.54",False,False,False,,None,True,1,None,"1,400,000",None,True,None
2,, Parque das Nações ,,False,Apartment," 1,400,000 ", Apartment,6,"1,388.54",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Palma - Centre & East,,False,Apartment," 1,400,000 ", Apartment,7,"3,229.17",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Aravaca,,False,Loft / Ático," 1,400,000 ", Apartamento,7,"2,066.67",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Venezia,,False,Apartment," 1,400,000 ", Apartment,6,"1,614.59",False,False,False,,None,True,1,None,"1,400,000",None,False,None
2,, Salamanca,,False,Loft / Attic," 1,400,000 ", Apartment,7,"2,217.37",True,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Chamberi,,False,Loft / Attic," 1,400,000 ", Apartment,8,"2,400.35",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Tetuan,,False,Apartment," 1,400,000 ", Apartment,8,"2,260.42",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Sant Gervasi,,False,Duplex apartment," 1,400,000 ", Apartment,7,"1,894.45",False,False,False,,None,False,0,None,"1,400,000",None,True,None
2,, East,,False,Penthouse," 1,400,000 ", Apartment,8,"2,755.56",False,False,False,,None,False,0,None,"1,400,000",None,False,None
2,, Venezia,,False,Apartment," 1,400,000 ", Apartment,5,"2,368.06",False,False,False,,None,False,0,None,"1,400,000",None,False,None
